"RECIPIENT","Recipient","DONOR","Donor","PART","Part","AIDTYPE","Aid type","DATATYPE","Amount type","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"573","Syrian Arab Republic","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",1.3,,
"573","Syrian Arab Republic","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",0.21,,
"573","Syrian Arab Republic","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",3.69,,
"573","Syrian Arab Republic","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",15.22,,
"573","Syrian Arab Republic","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",35.41,,
"573","Syrian Arab Republic","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",40.63,,
"573","Syrian Arab Republic","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",31.46,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",0.55,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",0.59,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2015","2015",0.14,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",0.7,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",0.66,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2015","2015",0.53,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2015","2015",0.75,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.79,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",0.09,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",0.54,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",6.33,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",3.68,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",4.24,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",4.83,,
"139","Tunisia","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",3.63,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",1.27,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",0.94,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2015","2015",0.6,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",0.38,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",0.34,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2015","2015",0.58,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2015","2015",0.61,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.74,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",1.03,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",5.44,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",6.62,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",11.82,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",14.99,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",19.14,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",18.28,,
"580","Yemen","10","Sweden","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",21.29,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",0.31,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",0.93,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",0.02,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.5,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",1.98,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",3.86,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",2.34,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",1.45,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",3.42,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",4.85,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",14.99,,
"130","Algeria","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",4.09,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",5.54,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",5.01,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2015","2015",16.1,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",4.2,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",79.21,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2015","2015",6.26,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2015","2015",18.25,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.11,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",8.22,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",38.14,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",9.58,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",17.53,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",14.14,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",32.75,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",-36.83,,
"142","Egypt","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",18.53,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",3.95,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",3.45,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2015","2015",3.73,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",1.32,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",4.95,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2015","2015",0.72,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.43,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",1.56,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",0.78,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",0.43,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",1.16,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",0.56,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",1.01,,
"540","Iran","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",1.52,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",18.92,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",17.78,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2015","2015",18.17,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",213.53,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",283.92,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2015","2015",1335.14,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2015","2015",197.39,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",60.31,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",599.39,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",51.96,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",33.02,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",13.47,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",10.92,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",10.93,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",58.87,,
"543","Iraq","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",84.7,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",10,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",12.02,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2015","2015",6.57,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",4.57,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",4.8,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2015","2015",6.13,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2015","2015",0.83,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.39,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",4.22,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",1.63,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",2.81,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",2.67,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",7.55,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",26.03,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",28.44,,
"549","Jordan","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",87.77,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",1.2,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",0.51,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2015","2015",0.28,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",0.34,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",0.3,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2015","2015",0.56,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2015","2015",6.73,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",6.56,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",0.98,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",5.78,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",4.22,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",2.66,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",6.88,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",12.53,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",39.9,,
"555","Lebanon","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",152.08,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.25,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",1.07,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",1.99,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",1.68,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",16.98,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",15.73,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",24.64,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",43.98,,
"133","Libya","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",15.94,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",0.31,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",0.27,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",0.13,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.3,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",6.27,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",5.09,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",3.43,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2015","2015",4.41,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2015","2015",8.65,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2015","2015",5.98,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2015","2015",12.23,,
"136","Morocco","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2015","2015",5.46,,
"558","Oman","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",0.04,,
"558","Oman","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2015","2015",0.15,,
"558","Oman","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2015","2015",0.53,,
"558","Oman","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2015","2015",0.68,,
"558","Oman","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2015","2015",0.99,,
"550","West Bank and Gaza Strip","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2015","2015",19.86,,
"550","West Bank and Gaza Strip","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2015","2015",23.94,,
"550","West Bank and Gaza Strip","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2015","2015",31.43,,
"550","West Bank and Gaza Strip","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2015","2015",36.91,,
"550","West Bank and Gaza Strip","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2015","2015",30.39,,
"550","West Bank and Gaza Strip","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2015","2015",23.83,,
"550","West Bank and Gaza Strip","12","United Kingdom","1","1 : Part I - Developing Countries","206","ODA: Total Net","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2015","2015",34.12,,
